,Temp_LM75/oC,Temp_BME680/oC,Temp_NTC/oC,Pressure/kPa,Humidity/%,Time
1078,21.96,34.06,31.81,101.5,42.19,2021-05-07 18:24:22
1079,21.96,34.06,31.75,101.5,42.48,2021-05-07 18:24:56
1080,21.96,34.07,31.79,101.5,42.67,2021-05-07 18:25:29
1081,21.96,34.07,31.83,101.5,42.59,2021-05-07 18:26:03
1082,21.96,34.07,31.83,101.5,42.54,2021-05-07 18:26:44
1083,21.96,34.07,31.79,101.5,42.47,2021-05-07 18:27:18
1084,21.96,34.08,31.81,101.5,42.33,2021-05-07 18:27:52
1085,21.96,34.08,31.83,101.5,42.41,2021-05-07 18:28:25
1086,21.96,34.08,31.85,101.5,42.7,2021-05-07 18:28:59
1087,22.46,34.09,31.81,101.5,42.73,2021-05-07 18:29:34
1088,22.46,34.09,31.83,101.5,42.65,2021-05-07 18:30:08
1089,22.46,34.09,31.81,101.5,42.67,2021-05-07 18:30:42
1090,22.46,34.09,31.88,101.5,42.56,2021-05-07 18:31:16
1091,22.46,34.09,31.83,101.51,42.51,2021-05-07 18:31:50
1092,21.96,34.1,31.85,101.5,42.57,2021-05-07 18:32:29
1093,22.46,34.1,31.86,101.5,42.46,2021-05-07 18:33:03
1094,22.46,34.1,31.85,101.5,42.45,2021-05-07 18:33:42
1095,22.46,34.11,31.88,101.51,42.32,2021-05-07 18:34:16
1096,22.46,34.11,31.81,101.51,42.56,2021-05-07 18:34:50
1097,22.46,34.11,31.85,101.51,42.65,2021-05-07 18:35:24
1098,22.46,34.12,31.83,101.5,42.7,2021-05-07 18:35:57
1099,21.96,34.12,31.85,101.51,42.79,2021-05-07 18:36:31
1100,22.46,34.12,31.85,101.5,42.77,2021-05-07 18:37:05
1101,22.46,34.12,31.85,101.5,42.83,2021-05-07 18:37:39
1102,22.46,34.13,31.83,101.5,42.81,2021-05-07 18:38:18
1103,21.96,34.13,31.86,101.5,42.88,2021-05-07 18:38:52
1104,21.96,34.14,31.9,101.5,42.9,2021-05-07 18:39:26
1105,22.46,34.14,31.86,101.5,43.09,2021-05-07 18:40:00
1106,22.46,34.14,31.85,101.5,43.19,2021-05-07 18:40:36
1107,22.46,34.14,31.85,101.5,43.14,2021-05-07 18:41:10
1108,22.46,34.14,31.85,101.5,43.25,2021-05-07 18:41:44
1109,22.46,34.15,31.83,101.5,43.29,2021-05-07 18:42:18
1110,22.46,34.14,31.81,101.5,43.34,2021-05-07 18:42:52
1111,22.46,34.14,31.85,101.5,43.29,2021-05-07 18:43:26
1112,22.46,34.15,31.88,101.5,43.12,2021-05-07 18:44:00
1113,22.46,34.15,31.88,101.5,43.08,2021-05-07 18:44:39
1114,22.46,34.15,31.88,101.5,43.09,2021-05-07 18:45:24
1115,22.46,34.15,31.83,101.49,43.1,2021-05-07 18:45:58
1116,22.46,34.15,31.92,101.49,43.1,2021-05-07 18:46:32
1117,22.46,34.16,31.83,101.49,42.84,2021-05-07 18:47:06
1118,22.46,34.17,31.92,101.49,42.58,2021-05-07 18:47:40
1119,22.46,34.18,31.9,101.49,42.43,2021-05-07 18:48:14
1120,22.46,34.18,31.94,101.49,42.24,2021-05-07 18:48:48
1121,22.46,34.2,31.96,101.49,42.12,2021-05-07 18:49:22
1122,22.46,34.22,31.88,101.49,42.26,2021-05-07 18:49:55
1123,22.46,34.23,31.98,101.49,42.27,2021-05-07 18:50:29
1124,22.46,34.25,31.94,101.49,42.3,2021-05-07 18:51:03
1125,22.46,34.26,31.88,101.49,42.2,2021-05-07 18:51:43
1126,22.46,34.28,32.0,101.49,42.08,2021-05-07 18:52:16
1127,22.46,34.29,31.9,101.49,42.01,2021-05-07 18:52:50
1128,22.46,34.31,31.96,101.49,41.99,2021-05-07 18:53:24
1129,22.46,34.33,32.0,101.49,41.86,2021-05-07 18:53:58
1130,22.46,34.35,32.02,101.49,41.77,2021-05-07 18:54:32
1131,22.46,34.37,32.03,101.49,41.39,2021-05-07 18:55:05
1132,22.46,34.38,32.02,101.49,41.35,2021-05-07 18:55:39
1133,22.46,34.4,32.02,101.49,41.6,2021-05-07 18:56:13
1134,22.46,34.41,32.03,101.49,41.48,2021-05-07 18:56:47
1135,22.46,34.42,32.03,101.49,41.29,2021-05-07 18:57:20
1136,22.46,34.44,32.09,101.49,41.43,2021-05-07 18:57:55
1137,22.96,34.46,32.09,101.49,41.43,2021-05-07 18:58:28
1138,22.46,34.47,32.03,101.49,41.38,2021-05-07 18:59:02
1139,22.46,34.49,32.03,101.49,41.35,2021-05-07 18:59:41
1140,22.46,34.5,32.11,101.49,41.25,2021-05-07 19:00:15
1141,22.46,34.51,32.11,101.49,41.05,2021-05-07 19:00:49
1142,22.46,34.51,32.13,101.49,40.89,2021-05-07 19:01:23
1143,22.46,34.53,32.19,101.49,41.0,2021-05-07 19:02:01
1144,22.46,34.54,32.15,101.49,41.05,2021-05-07 19:02:41
1145,22.46,34.55,32.13,101.49,41.22,2021-05-07 19:03:15
1146,22.46,34.55,32.13,101.49,41.41,2021-05-07 19:03:49
1147,22.46,34.55,32.17,101.49,41.19,2021-05-07 19:04:23
1148,22.46,34.55,32.11,101.48,41.36,2021-05-07 19:04:57
1149,22.46,34.56,32.22,101.49,41.59,2021-05-07 19:05:31
1150,22.46,34.57,32.15,101.49,41.9,2021-05-07 19:06:04
1151,22.46,34.57,32.15,101.49,41.92,2021-05-07 19:06:43
1152,22.46,34.57,32.17,101.49,41.92,2021-05-07 19:07:17
1153,22.46,34.57,32.2,101.49,42.11,2021-05-07 19:07:50
1154,22.46,34.57,32.22,101.49,42.54,2021-05-07 19:08:30
1155,22.46,34.57,32.2,101.49,42.34,2021-05-07 19:09:04
1156,22.46,34.55,32.15,101.49,42.09,2021-05-07 19:09:39
1157,22.96,34.54,32.22,101.49,41.89,2021-05-07 19:10:12
1158,22.46,34.54,32.17,101.49,42.01,2021-05-07 19:10:46
1159,22.46,34.55,32.22,101.49,42.34,2021-05-07 19:11:20
1160,22.46,34.54,32.19,101.49,42.5,2021-05-07 19:11:54
1161,22.46,34.55,32.22,101.49,42.63,2021-05-07 19:12:28
1162,22.46,34.55,32.26,101.49,43.02,2021-05-07 19:13:01
1163,22.46,34.56,32.17,101.49,43.22,2021-05-07 19:13:42
1164,22.46,34.56,32.2,101.49,43.41,2021-05-07 19:14:15
1165,22.46,34.56,32.22,101.49,43.49,2021-05-07 19:14:49
1166,22.46,34.57,32.22,101.5,43.55,2021-05-07 19:15:23
1167,22.46,34.58,32.22,101.5,43.84,2021-05-07 19:15:57
1168,22.46,34.58,32.19,101.5,43.62,2021-05-07 19:16:31
1169,22.46,34.59,32.2,101.49,43.65,2021-05-07 19:17:04
1170,22.46,34.59,32.22,101.49,43.76,2021-05-07 19:17:42
1171,22.46,34.6,32.26,101.49,43.76,2021-05-07 19:18:16
1172,22.96,34.62,32.26,101.49,43.75,2021-05-07 19:18:50
1173,22.46,34.63,32.22,101.49,43.71,2021-05-07 19:19:24
1174,22.46,34.64,32.22,101.49,43.87,2021-05-07 19:20:09
1175,22.96,34.65,32.26,101.49,44.04,2021-05-07 19:20:43
1176,22.96,34.66,32.3,101.49,44.06,2021-05-07 19:21:17
1177,22.96,34.67,32.32,101.49,44.25,2021-05-07 19:21:50
1178,22.96,34.68,32.3,101.49,44.38,2021-05-07 19:22:24
1179,22.96,34.68,32.3,101.49,44.26,2021-05-07 19:22:58
1180,22.96,34.69,32.3,101.49,44.13,2021-05-07 19:23:31
1181,22.96,34.7,32.34,101.49,44.05,2021-05-07 19:24:05
1182,22.96,34.7,32.3,101.49,44.14,2021-05-07 19:24:39
1183,23.46,34.71,32.32,101.5,44.26,2021-05-07 19:25:13
1184,22.96,34.72,32.3,101.5,44.35,2021-05-07 19:25:46
1185,22.96,34.72,32.3,101.5,44.35,2021-05-07 19:26:20
1186,22.96,34.73,32.34,101.5,44.37,2021-05-07 19:26:54
1187,22.96,34.76,32.32,101.5,44.65,2021-05-07 19:27:28
1188,22.96,34.77,32.34,101.5,44.86,2021-05-07 19:28:01
1189,22.96,34.77,32.38,101.5,44.9,2021-05-07 19:28:39
1190,22.96,34.78,32.39,101.5,44.95,2021-05-07 19:29:13
1191,22.96,34.78,32.34,101.5,45.03,2021-05-07 19:29:47
1192,22.96,34.79,32.41,101.5,45.08,2021-05-07 19:30:20
1193,22.96,34.81,32.41,101.5,45.27,2021-05-07 19:30:54
1194,22.96,34.81,32.41,101.5,45.2,2021-05-07 19:31:28
1195,22.96,34.82,32.41,101.5,45.29,2021-05-07 19:32:02
1196,22.96,34.83,32.43,101.5,45.49,2021-05-07 19:32:41
1197,22.96,34.83,32.39,101.5,45.56,2021-05-07 19:33:15
1198,22.96,34.84,32.41,101.5,45.66,2021-05-07 19:33:49
1199,22.96,34.85,32.45,101.5,45.75,2021-05-07 19:34:23
1200,22.96,34.86,32.45,101.5,45.91,2021-05-07 19:34:56
1201,22.96,34.86,32.38,101.5,46.07,2021-05-07 19:35:30
1202,22.96,34.87,32.45,101.5,46.09,2021-05-07 19:36:04
1203,22.96,34.87,32.51,101.5,45.94,2021-05-07 19:36:38
1204,22.96,34.88,32.51,101.5,45.92,2021-05-07 19:37:12
1205,22.96,34.89,32.47,101.5,45.9,2021-05-07 19:37:46
1206,22.96,34.89,32.47,101.5,46.01,2021-05-07 19:38:20
1207,22.96,34.9,32.41,101.5,45.98,2021-05-07 19:38:53
1208,22.96,34.91,32.53,101.5,46.06,2021-05-07 19:39:27
1209,22.96,34.92,32.49,101.5,46.09,2021-05-07 19:40:01
1210,22.96,34.92,32.49,101.5,46.13,2021-05-07 19:40:41
1211,22.96,34.93,32.47,101.5,46.17,2021-05-07 19:41:15
1212,22.96,34.93,32.49,101.5,46.33,2021-05-07 19:41:49
1213,22.96,34.94,32.47,101.51,46.5,2021-05-07 19:42:23
1214,22.96,34.94,32.53,101.5,46.67,2021-05-07 19:42:56
1215,22.96,34.95,32.51,101.5,46.8,2021-05-07 19:43:30
1216,22.96,34.96,32.53,101.51,46.82,2021-05-07 19:44:04
1217,22.96,34.96,32.49,101.51,46.82,2021-05-07 19:44:38
1218,22.96,34.98,32.55,101.51,46.86,2021-05-07 19:45:12
1219,22.96,34.98,32.6,101.51,46.85,2021-05-07 19:45:45
1220,22.96,34.99,32.58,101.5,46.8,2021-05-07 19:46:19
1221,22.96,34.99,32.56,101.5,46.72,2021-05-07 19:46:53
1222,22.96,35.0,32.6,101.5,46.7,2021-05-07 19:47:27
1223,22.96,35.02,32.58,101.5,46.78,2021-05-07 19:48:00
1224,23.46,35.03,32.56,101.5,46.92,2021-05-07 19:48:40
1225,23.46,35.02,32.6,101.5,46.93,2021-05-07 19:49:13
1226,22.96,35.03,32.64,101.5,46.89,2021-05-07 19:49:48
1227,22.96,35.04,32.6,101.5,46.86,2021-05-07 19:50:21
1228,22.96,35.05,32.6,101.49,46.9,2021-05-07 19:50:55
1229,22.96,35.05,32.6,101.49,46.92,2021-05-07 19:51:29
1230,22.96,35.07,32.62,101.5,46.97,2021-05-07 19:52:08
1231,23.46,35.07,32.6,101.49,47.02,2021-05-07 19:52:41
1232,23.46,35.08,32.68,101.5,47.02,2021-05-07 19:53:15
1233,23.46,35.1,32.68,101.5,46.99,2021-05-07 19:53:49
1234,23.46,35.1,32.66,101.49,46.28,2021-05-07 19:54:34
1235,23.46,35.11,32.62,101.49,45.72,2021-05-07 19:55:08
1236,23.46,35.11,32.72,101.49,45.27,2021-05-07 19:55:42
1237,23.46,35.12,32.72,101.49,44.83,2021-05-07 19:56:16
1238,23.46,35.13,32.68,101.49,44.25,2021-05-07 19:56:50
1239,23.46,35.14,32.72,101.49,43.6,2021-05-07 19:57:23
1240,23.46,35.14,32.68,101.49,43.25,2021-05-07 19:57:57
1241,23.46,35.16,32.74,101.49,42.84,2021-05-07 19:58:31
1242,23.46,35.16,32.7,101.49,42.6,2021-05-07 19:59:05
1243,23.46,35.18,32.76,101.48,42.47,2021-05-07 19:59:44
1244,23.46,35.18,32.74,101.48,42.35,2021-05-07 20:00:17
1245,23.46,35.2,32.76,101.48,42.28,2021-05-07 20:00:51
1246,23.46,35.2,32.74,101.48,42.13,2021-05-07 20:01:25
1247,23.46,35.22,32.79,101.48,42.06,2021-05-07 20:01:59
1248,23.46,35.23,32.79,101.48,41.88,2021-05-07 20:02:39
1249,23.46,35.24,32.79,101.48,41.87,2021-05-07 20:03:13
1250,23.46,35.24,32.81,101.49,41.91,2021-05-07 20:03:46
1251,23.46,35.26,32.79,101.48,41.85,2021-05-07 20:04:20
1252,23.46,35.27,32.81,101.49,41.75,2021-05-07 20:04:54
1253,23.46,35.27,32.79,101.49,41.72,2021-05-07 20:05:28
1254,23.46,35.27,32.79,101.49,41.57,2021-05-07 20:06:01
1255,23.46,35.27,32.77,101.49,41.5,2021-05-07 20:06:41
1256,23.46,35.28,32.81,101.49,41.51,2021-05-07 20:07:14
1257,23.46,35.28,32.79,101.49,41.4,2021-05-07 20:07:48
1258,23.46,35.28,32.83,101.49,41.18,2021-05-07 20:08:22
1259,23.46,35.29,32.81,101.49,41.25,2021-05-07 20:08:56
1260,23.46,35.29,32.87,101.49,41.43,2021-05-07 20:09:30
1261,23.46,35.3,32.87,101.49,41.49,2021-05-07 20:10:04
1262,23.46,35.29,32.87,101.49,41.58,2021-05-07 20:10:38
1263,23.46,35.29,32.87,101.49,41.58,2021-05-07 20:11:12
1264,23.46,35.29,32.87,101.49,41.4,2021-05-07 20:11:46
1265,23.46,35.28,32.89,101.49,41.25,2021-05-07 20:12:20
1266,23.46,35.28,32.89,101.49,41.43,2021-05-07 20:12:53
1267,23.46,35.27,32.79,101.49,41.48,2021-05-07 20:13:27
1268,23.46,35.27,32.83,101.48,41.47,2021-05-07 20:14:01
1269,23.46,35.26,32.83,101.48,41.62,2021-05-07 20:14:41
1270,23.46,35.26,32.79,101.49,41.83,2021-05-07 20:15:15
1271,23.46,35.25,32.85,101.48,41.91,2021-05-07 20:15:49
1272,23.46,35.23,32.89,101.48,41.77,2021-05-07 20:16:22
1273,23.46,35.22,32.87,101.48,41.65,2021-05-07 20:16:56
1274,23.46,35.21,32.81,101.48,41.7,2021-05-07 20:17:30
1275,23.46,35.2,32.85,101.48,41.58,2021-05-07 20:18:04
1276,23.46,35.18,32.89,101.48,41.06,2021-05-07 20:18:43
1277,23.46,35.16,32.83,101.49,40.22,2021-05-07 20:19:17
1278,22.96,35.14,32.77,101.49,39.3,2021-05-07 20:19:50
1279,23.46,35.13,32.83,101.48,39.38,2021-05-07 20:20:24
1280,23.46,35.12,32.77,101.49,39.61,2021-05-07 20:20:58
1281,22.96,35.1,32.74,101.48,39.83,2021-05-07 20:21:32
1282,22.96,35.08,32.79,101.49,40.25,2021-05-07 20:22:06
1283,22.96,35.06,32.79,101.49,40.76,2021-05-07 20:22:39
1284,22.96,35.05,32.79,101.49,40.93,2021-05-07 20:23:13
1285,22.96,35.02,32.81,101.49,40.93,2021-05-07 20:23:52
1286,22.96,34.99,32.79,101.49,40.86,2021-05-07 20:24:26
1287,22.96,34.98,32.74,101.49,41.0,2021-05-07 20:24:59
1288,22.96,34.96,32.77,101.49,41.21,2021-05-07 20:25:38
1289,22.96,34.94,32.68,101.49,41.31,2021-05-07 20:26:12
1290,22.96,34.92,32.68,101.49,41.59,2021-05-07 20:26:46
1291,22.96,34.9,32.7,101.49,41.96,2021-05-07 20:27:20
1292,22.96,34.89,32.7,101.49,42.32,2021-05-07 20:27:54
1293,22.96,34.86,32.7,101.48,42.71,2021-05-07 20:28:27
1294,22.96,34.85,32.64,101.49,42.78,2021-05-07 20:29:13
1295,22.96,34.84,32.66,101.49,43.03,2021-05-07 20:29:47
1296,22.96,34.83,32.68,101.49,43.6,2021-05-07 20:30:25
1297,22.96,34.83,32.64,101.49,44.08,2021-05-07 20:30:59
1298,22.96,34.82,32.58,101.49,44.46,2021-05-07 20:31:38
1299,22.96,34.82,32.6,101.49,44.85,2021-05-07 20:32:12
1300,22.96,34.81,32.56,101.49,45.02,2021-05-07 20:32:46
1301,22.96,34.81,32.62,101.49,45.02,2021-05-07 20:33:20
1302,22.96,34.81,32.6,101.49,45.14,2021-05-07 20:33:56
1303,22.96,34.81,32.62,101.49,45.35,2021-05-07 20:34:29
1304,22.96,34.81,32.58,101.49,45.33,2021-05-07 20:35:03
1305,22.96,34.81,32.6,101.49,45.51,2021-05-07 20:35:39
1306,22.96,34.8,32.62,101.49,45.65,2021-05-07 20:36:13
1307,22.96,34.8,32.6,101.49,45.79,2021-05-07 20:36:46
1308,22.96,34.81,32.56,101.49,45.81,2021-05-07 20:37:20
1309,22.96,34.81,32.62,101.49,45.86,2021-05-07 20:37:54
1310,22.96,34.8,32.53,101.49,45.93,2021-05-07 20:38:28
1311,22.96,34.8,32.6,101.49,46.13,2021-05-07 20:39:03
1312,22.96,34.81,32.6,101.49,46.26,2021-05-07 20:39:38
1313,22.96,34.81,32.6,101.49,46.24,2021-05-07 20:40:12
1314,22.96,34.81,32.64,101.49,46.14,2021-05-07 20:40:46
1315,22.96,34.81,32.55,101.49,45.87,2021-05-07 20:41:20
1316,22.96,34.8,32.58,101.49,45.68,2021-05-07 20:41:54
1317,22.96,34.8,32.56,101.49,45.48,2021-05-07 20:42:27
1318,22.96,34.8,32.6,101.49,45.28,2021-05-07 20:43:01
1319,22.96,34.81,32.6,101.49,45.07,2021-05-07 20:43:40
1320,22.96,34.8,32.62,101.49,44.97,2021-05-07 20:44:14
1321,22.96,34.81,32.6,101.49,44.98,2021-05-07 20:44:48
1322,22.96,34.81,32.6,101.49,45.11,2021-05-07 20:45:22
1323,22.96,34.82,32.58,101.49,45.02,2021-05-07 20:45:55
1324,22.96,34.82,32.6,101.49,44.6,2021-05-07 20:46:29
1325,22.96,34.82,32.55,101.49,44.83,2021-05-07 20:47:03
1326,22.96,34.82,32.64,101.49,44.86,2021-05-07 20:47:42
1327,22.96,34.82,32.62,101.49,44.88,2021-05-07 20:48:16
1328,22.96,34.82,32.58,101.49,44.64,2021-05-07 20:48:50
1329,22.96,34.83,32.6,101.49,44.61,2021-05-07 20:49:24
1330,22.96,34.84,32.6,101.49,44.92,2021-05-07 20:49:57
1331,22.96,34.84,32.62,101.49,45.41,2021-05-07 20:50:42
1332,22.96,34.84,32.62,101.49,45.44,2021-05-07 20:51:16
1333,22.96,34.85,32.6,101.49,45.62,2021-05-07 20:51:50
1334,22.96,34.84,32.62,101.49,45.64,2021-05-07 20:52:24
1335,22.96,34.85,32.58,101.49,45.69,2021-05-07 20:52:58
1336,22.96,34.85,32.6,101.49,45.72,2021-05-07 20:53:31
1337,22.96,34.84,32.58,101.49,45.75,2021-05-07 20:54:10
1338,22.96,34.85,32.62,101.49,45.5,2021-05-07 20:54:44
1339,22.96,34.85,32.62,101.49,45.48,2021-05-07 20:55:21
1340,22.96,34.84,32.62,101.49,45.69,2021-05-07 20:55:55
1341,22.96,34.84,32.6,101.49,45.63,2021-05-07 20:56:28
1342,22.96,34.85,32.58,101.49,45.72,2021-05-07 20:57:07
1343,22.96,34.85,32.6,101.49,45.55,2021-05-07 20:57:41
1344,22.96,34.85,32.64,101.49,45.52,2021-05-07 20:58:15
1345,22.96,34.84,32.62,101.49,45.02,2021-05-07 20:58:49
1346,22.96,34.84,32.6,101.49,44.38,2021-05-07 20:59:23
1347,22.96,34.84,32.6,101.49,44.18,2021-05-07 20:59:57
1348,22.96,34.85,32.6,101.49,44.11,2021-05-07 21:00:31
1349,22.96,34.85,32.64,101.49,44.3,2021-05-07 21:01:05
1350,22.96,34.84,32.6,101.49,42.91,2021-05-07 21:01:40
1351,22.96,34.83,32.6,101.48,41.21,2021-05-07 21:02:19
1352,22.96,34.83,32.56,101.48,40.57,2021-05-07 21:02:57
1353,22.96,34.83,32.58,101.49,40.85,2021-05-07 21:03:31
1354,22.96,34.84,32.64,101.49,41.74,2021-05-07 21:04:17
1355,22.96,34.84,32.6,101.49,42.36,2021-05-07 21:04:51
1356,22.46,34.84,32.56,101.49,42.81,2021-05-07 21:05:25
1357,22.46,34.84,32.62,101.49,43.12,2021-05-07 21:05:58
1358,22.46,34.84,32.6,101.49,43.17,2021-05-07 21:06:32
1359,22.96,34.85,32.6,101.49,43.5,2021-05-07 21:07:06
1360,22.46,34.86,32.6,101.49,43.79,2021-05-07 21:07:45
1361,22.46,34.88,32.62,101.49,43.92,2021-05-07 21:08:19
1362,22.46,34.89,32.6,101.49,44.2,2021-05-07 21:08:53
1363,22.96,34.9,32.62,101.49,44.2,2021-05-07 21:09:32
1364,22.96,34.91,32.58,101.5,44.23,2021-05-07 21:10:06
1365,22.96,34.92,32.58,101.49,44.3,2021-05-07 21:10:40
1366,22.46,34.94,32.6,101.49,44.16,2021-05-07 21:11:13
1367,22.46,34.95,32.58,101.49,43.84,2021-05-07 21:11:47
1368,22.46,34.95,32.62,101.49,43.58,2021-05-07 21:12:21
1369,22.96,34.97,32.58,101.49,43.81,2021-05-07 21:12:55
1370,22.96,34.98,32.68,101.49,44.02,2021-05-07 21:13:29
1371,22.46,35.0,32.66,101.49,44.17,2021-05-07 21:14:03
1372,22.96,35.01,32.68,101.49,44.12,2021-05-07 21:14:43
1373,22.46,35.01,32.62,101.49,44.0,2021-05-07 21:15:17
1374,22.46,35.02,32.64,101.49,43.88,2021-05-07 21:15:51
1375,22.96,35.04,32.68,101.49,43.87,2021-05-07 21:16:25
1376,22.46,35.04,32.7,101.49,43.75,2021-05-07 21:16:58
1377,22.96,35.04,32.74,101.49,43.84,2021-05-07 21:17:32
1378,22.96,35.05,32.7,101.48,43.94,2021-05-07 21:18:06
1379,22.96,35.05,32.68,101.48,44.18,2021-05-07 21:18:40
1380,22.96,35.06,32.72,101.48,44.58,2021-05-07 21:19:14
1381,22.96,35.07,32.74,101.48,44.88,2021-05-07 21:19:48
1382,22.96,35.07,32.74,101.48,45.09,2021-05-07 21:20:21
1383,22.96,35.07,32.7,101.48,45.19,2021-05-07 21:20:55
1384,22.96,35.07,32.74,101.48,45.32,2021-05-07 21:21:38
1385,22.96,35.06,32.72,101.48,45.35,2021-05-07 21:22:12
1386,22.96,35.06,32.74,101.48,45.36,2021-05-07 21:22:46
1387,22.96,35.06,32.66,101.48,45.56,2021-05-07 21:23:20
1388,22.96,35.06,32.68,101.48,45.69,2021-05-07 21:23:54
1389,22.46,35.06,32.72,101.48,45.8,2021-05-07 21:24:28
1390,22.96,35.06,32.76,101.48,45.8,2021-05-07 21:25:01
1391,22.96,35.06,32.74,101.48,45.86,2021-05-07 21:25:41
1392,22.46,35.05,32.68,101.48,45.75,2021-05-07 21:26:14
1393,22.96,35.04,32.72,101.48,45.9,2021-05-07 21:26:48
1394,22.46,35.04,32.68,101.48,46.07,2021-05-07 21:27:22
1395,22.46,35.05,32.72,101.48,46.09,2021-05-07 21:28:06
1396,22.46,35.04,32.76,101.48,46.09,2021-05-07 21:28:40
1397,22.46,35.03,32.72,101.48,46.2,2021-05-07 21:29:14
1398,22.46,35.03,32.72,101.48,46.24,2021-05-07 21:29:48
1399,22.96,35.03,32.72,101.48,46.29,2021-05-07 21:30:21
1400,22.46,35.02,32.76,101.48,46.36,2021-05-07 21:30:55
1401,22.46,35.02,32.7,101.48,46.31,2021-05-07 21:31:30
1402,22.46,35.02,32.7,101.49,46.29,2021-05-07 21:32:05
1403,22.46,35.01,32.7,101.48,46.29,2021-05-07 21:32:39
1404,22.96,35.02,32.7,101.48,46.3,2021-05-07 21:33:13
1405,22.96,35.02,32.7,101.48,46.3,2021-05-07 21:33:47
1406,22.96,35.01,32.72,101.48,46.4,2021-05-07 21:34:21
1407,22.96,35.02,32.72,101.48,46.38,2021-05-07 21:34:55
1408,22.46,35.01,32.7,101.48,46.36,2021-05-07 21:35:29
1409,22.46,35.01,32.72,101.48,46.45,2021-05-07 21:36:02
1410,22.46,35.01,32.74,101.48,46.5,2021-05-07 21:36:41
1411,22.96,35.01,32.68,101.48,46.61,2021-05-07 21:37:15
1412,22.46,35.01,32.7,101.48,46.66,2021-05-07 21:37:49
1413,22.96,35.0,32.72,101.48,46.63,2021-05-07 21:38:23
1414,22.96,34.99,32.74,101.48,46.18,2021-05-07 21:39:09
1415,22.46,34.98,32.7,101.48,44.96,2021-05-07 21:39:43
1416,22.46,34.97,32.7,101.48,43.58,2021-05-07 21:40:16
1417,22.46,34.96,32.68,101.48,42.94,2021-05-07 21:40:50
1418,22.46,34.96,32.76,101.48,43.01,2021-05-07 21:41:25
1419,22.46,34.98,32.7,101.48,43.99,2021-05-07 21:41:59
1420,22.46,34.98,32.68,101.48,44.57,2021-05-07 21:42:33
1421,22.96,34.98,32.7,101.48,45.07,2021-05-07 21:43:07
1422,22.46,34.98,32.74,101.48,45.58,2021-05-07 21:43:41
1423,22.96,34.99,32.72,101.48,45.74,2021-05-07 21:44:14
1424,22.96,35.0,32.72,101.48,45.9,2021-05-07 21:44:48
1425,22.96,35.0,32.7,101.48,45.98,2021-05-07 21:45:22
1426,22.96,35.01,32.74,101.48,46.19,2021-05-07 21:45:56
1427,22.96,35.03,32.76,101.48,46.37,2021-05-07 21:46:30
1428,22.96,35.04,32.77,101.48,46.41,2021-05-07 21:47:04
1429,22.96,35.05,32.77,101.48,46.37,2021-05-07 21:47:43
1430,22.96,35.07,32.79,101.48,46.44,2021-05-07 21:48:17
1431,22.96,35.09,32.79,101.48,46.61,2021-05-07 21:48:51
1432,22.96,35.1,32.77,101.48,46.69,2021-05-07 21:49:25
1433,22.96,35.11,32.79,101.48,46.51,2021-05-07 21:49:59
1434,22.96,35.13,32.79,101.48,46.52,2021-05-07 21:50:33
1435,22.96,35.14,32.77,101.47,46.69,2021-05-07 21:51:06
1436,22.96,35.16,32.79,101.48,46.77,2021-05-07 21:51:40
1437,22.96,35.17,32.79,101.48,46.76,2021-05-07 21:52:14
1438,22.96,35.18,32.83,101.47,46.8,2021-05-07 21:52:54
1439,22.96,35.19,32.87,101.47,46.76,2021-05-07 21:53:27
1440,22.96,35.23,32.83,101.48,46.81,2021-05-07 21:54:01
1441,22.96,35.23,32.87,101.47,46.9,2021-05-07 21:54:39
1442,22.96,35.25,32.85,101.48,46.89,2021-05-07 21:55:18
1443,22.96,35.26,32.89,101.48,46.88,2021-05-07 21:55:52
1444,22.96,35.28,32.89,101.48,46.91,2021-05-07 21:56:26
1445,22.96,35.29,32.93,101.48,47.0,2021-05-07 21:57:00
1446,23.46,35.31,32.97,101.48,46.99,2021-05-07 21:57:40
1447,23.46,35.33,32.91,101.48,46.93,2021-05-07 21:58:13
1448,23.46,35.34,32.98,101.48,46.86,2021-05-07 21:58:47
1449,23.46,35.35,32.95,101.48,46.9,2021-05-07 21:59:21
1450,23.46,35.37,32.98,101.48,46.93,2021-05-07 21:59:55
1451,23.46,35.38,33.0,101.48,47.0,2021-05-07 22:00:29
1452,23.46,35.39,32.98,101.48,46.85,2021-05-07 22:01:03
1453,23.46,35.4,32.98,101.48,46.84,2021-05-07 22:01:39
1454,23.46,35.42,33.0,101.48,46.85,2021-05-07 22:02:13
1455,23.46,35.43,32.97,101.48,46.85,2021-05-07 22:02:47
1456,23.46,35.44,33.04,101.48,46.84,2021-05-07 22:03:21
1457,23.46,35.45,33.12,101.48,46.93,2021-05-07 22:03:55
1458,23.46,35.46,33.02,101.48,46.89,2021-05-07 22:04:28
1459,23.46,35.46,33.08,101.48,46.86,2021-05-07 22:05:02
1460,23.46,35.47,33.06,101.48,46.84,2021-05-07 22:05:41
1461,23.46,35.49,33.02,101.48,46.84,2021-05-07 22:06:15
1462,23.46,35.49,33.1,101.48,46.86,2021-05-07 22:06:49
1463,23.46,35.5,33.12,101.47,46.87,2021-05-07 22:07:23
1464,23.46,35.52,33.14,101.48,46.85,2021-05-07 22:07:56
